     PLAYER_ID  RANK                    PLAYER TEAM  GP   MIN   FGM   FGA  FG_PCT  FG3M  FG3A  FG3_PCT  FTM  FTA  FT_PCT  OREB  DREB   REB   AST  STL  BLK  TOV   PTS   EFF
136     202330   137            Gordon Hayward  BOS   8  24.9   4.0  10.0   0.400   1.4   4.0    0.344  1.0  1.6   0.615   1.1   4.3   5.4   2.3  1.0  0.4  1.4  10.4  11.4
137     203490   137           Otto Porter Jr.  WAS   8  28.9   4.1   9.5   0.434   1.1   4.0    0.281  1.0  1.3   0.800   0.8   4.3   5.0   1.3  1.4  0.6  0.8  10.4  12.3
138     201959   139                Taj Gibson  MIN  10  25.8   4.4   8.0   0.550   0.4   1.1    0.364  1.1  1.6   0.688   2.9   3.5   6.4   1.3  1.0  1.0  1.2  10.3  14.7
139     201571   140             D.J. Augustin  ORL   9  26.9   3.3   8.3   0.400   1.4   3.7    0.394  2.0  2.2   0.900   1.0   1.7   2.7   4.8  0.3  0.0  1.0  10.1  11.7
140     201152   141            Thaddeus Young  IND  10  30.4   4.5   9.4   0.479   0.3   1.2    0.250  0.8  1.7   0.471   1.9   3.6   5.5   1.7  1.5  0.6  0.8  10.1  12.8
141    1629006   142               Josh Okogie  MIN   8  28.9   3.6   9.8   0.372   0.9   3.6    0.241  1.9  2.4   0.789   1.4   3.6   5.0   1.3  1.4  0.5  1.4  10.0  10.1
142     203493   142            Reggie Bullock  DET   6  28.5   3.3  10.2   0.328   1.2   4.7    0.250  2.2  2.5   0.867   0.3   2.0   2.3   2.0  0.2  0.3  1.0  10.0   6.7
144    1626178   145   Rondae Hollis-Jefferson  BKN   7  22.1   4.4   9.9   0.449   0.0   0.7    0.000  1.0  2.0   0.500   0.9   5.0   5.9   1.6  0.6  0.6  0.6   9.9  11.4
143     101141   144            Ersan Ilyasova  MIL   9  23.1   3.6   6.8   0.525   1.2   3.1    0.393  1.6  1.9   0.824   1.4   4.9   6.3   1.4  0.8  0.3  0.7   9.9  14.6
145     203967   146               Dario Saric  PHI  11  29.1   3.3   9.6   0.340   1.2   5.1    0.232  2.1  2.4   0.885   1.6   4.7   6.4   2.0  0.4  0.2  1.7   9.8  10.4
146     202323   147               Evan Turner  POR  10  24.3   4.1   8.1   0.506   0.2   1.1    0.182  1.4  2.1   0.667   0.3   4.6   4.9   4.1  0.9  0.3  2.2   9.8  13.1
147     202362   148          Lance Stephenson  LAL  10  18.1   4.1   8.6   0.477   1.0   2.7    0.370  0.5  0.7   0.714   0.8   2.9   3.7   2.3  0.9  0.0  1.4   9.7  10.5
150    1626168   150                Trey Lyles  DEN   9  20.8   3.7   9.6   0.384   0.3   3.0    0.111  2.0  2.9   0.692   0.9   4.4   5.3   2.0  0.9  0.3  2.1   9.7   9.3
148     203504   148                Trey Burke  NYK  10  19.7   4.0   9.9   0.404   1.0   2.8    0.357  0.7  1.1   0.636   0.9   1.2   2.1   3.4  0.5  0.0  1.2   9.7   8.2
149     201988   150               Patty Mills  SAS   9  27.6   3.2   7.4   0.433   1.9   4.1    0.459  1.3  1.8   0.750   0.2   3.0   3.2   2.1  0.4  0.2  1.2   9.7   9.8
151     203477   152             Isaiah Canaan  PHX   8  27.0   3.6   7.6   0.475   1.4   3.9    0.355  1.0  1.3   0.800   0.4   2.6   3.0   2.9  0.5  0.0  1.9   9.6   9.9
152     201954   153           Darren Collison  IND  10  26.8   3.9   8.3   0.470   0.6   2.0    0.300  1.2  1.5   0.800   0.4   1.8   2.2   4.6  1.5  0.0  1.5   9.6  11.7
153    1628366   153                Lonzo Ball  LAL  10  26.6   3.6   7.8   0.462   1.9   4.6    0.413  0.5  0.9   0.556   0.8   4.0   4.8   4.3  1.1  0.0  1.5   9.6  13.7
154     201145   155                Jeff Green  WAS   9  25.1   3.3   8.0   0.417   0.3   2.6    0.130  2.6  2.6   1.000   1.6   3.6   5.1   1.1  0.4  0.8  1.4   9.6  10.9
155     203077   156    Michael Kidd-Gilchrist  CHA  10  21.6   3.8   7.3   0.521   0.2   0.6    0.333  1.7  2.4   0.708   2.1   3.8   5.9   1.4  0.3  1.4  0.8   9.5  13.5
156     204020   157             Tyler Johnson  MIA   8  24.0   3.5   8.1   0.431   0.9   3.8    0.233  1.5  2.3   0.667   0.4   2.0   2.4   2.4  1.1  0.4  1.0   9.4   9.3
157    1626204   158           Larry Nance Jr.  CLE   7  19.9   3.7   7.4   0.500   0.0   0.1    0.000  1.9  2.4   0.765   1.9   3.3   5.1   3.0  1.3  0.1  0.9   9.3  13.7
158    1628365   159            Markelle Fultz  PHI  11  24.3   3.8   9.7   0.393   0.4   1.2    0.308  1.3  1.9   0.667   1.5   2.6   4.1   3.5  1.1  0.2  1.4   9.3  10.3
159     203939   160             Dwight Powell  DAL   9  14.8   3.3   4.8   0.698   0.3   1.1    0.300  2.2  2.9   0.769   1.2   2.6   3.8   1.0  0.9  0.4  1.0   9.2  12.2
160    1626166   161             Cameron Payne  CHI  10  23.4   3.3   8.0   0.413   1.2   3.2    0.375  1.4  1.4   1.000   0.7   1.5   2.2   3.7  0.8  0.2  1.7   9.2   9.7
162    1626209   163             Mario Hezonja  NYK  10  17.9   3.8   9.5   0.400   1.1   3.9    0.282  0.4  1.0   0.400   0.1   3.3   3.4   1.2  0.8  0.0  1.2   9.1   7.0
161     202697   162             Iman Shumpert  SAC   8  22.6   3.3   7.3   0.448   1.9   4.6    0.405  0.8  0.9   0.857   0.1   3.4   3.5   1.6  0.8  0.5  0.8   9.1  10.6
164    1627827   164       Dorian Finney-Smith  DAL   9  25.4   3.4   6.6   0.525   1.4   3.4    0.419  0.7  0.9   0.750   1.9   1.8   3.7   0.9  1.0  0.4  1.0   9.0  10.7
163    1626246   164          Boban Marjanovic  LAC   9  12.4   3.2   4.6   0.707   0.0   0.1    0.000  2.6  3.8   0.676   1.3   4.2   5.6   0.6  0.3  0.9  1.3   9.0  12.4
165     203917   166              Nik Stauskas  POR  10  20.3   2.9   6.7   0.433   1.7   3.8    0.447  1.4  1.4   1.000   0.5   2.0   2.5   2.1  0.4  0.1  0.9   8.9   9.3
166     203469   167               Cody Zeller  CHA  10  22.1   3.5   5.8   0.603   0.1   0.3    0.333  1.7  1.8   0.944   2.0   3.8   5.8   1.8  0.5  0.7  1.2   8.8  14.0
167     203957   168                Dante Exum  UTA   9  18.8   2.8   7.1   0.391   0.6   2.2    0.250  2.7  3.6   0.750   0.4   1.6   2.0   2.1  0.2  0.2  0.9   8.8   7.2
168    1627761   169           DeAndre' Bembry  ATL   9  24.8   3.2   8.0   0.403   1.0   2.3    0.429  1.1  2.2   0.500   0.7   4.6   5.2   2.7  1.6  0.6  2.2   8.6  10.4
169     203482   170              Kelly Olynyk  MIA   8  19.5   2.9   6.0   0.479   1.0   3.6    0.276  1.8  2.1   0.824   0.9   1.9   2.8   2.1  0.6  0.4  1.0   8.5   9.9
170     203110   171            Draymond Green  GSW  10  31.6   3.3   6.8   0.485   0.6   2.3    0.261  1.2  1.8   0.667   1.0   6.5   7.5   8.5  2.0  0.9  3.2   8.4  20.0
171    1628382   171            Justin Jackson  SAC  10  26.3   3.3   7.6   0.434   1.0   3.8    0.263  0.8  1.1   0.727   0.4   2.8   3.2   1.9  0.6  0.2  0.4   8.4   9.3
172    1628373   173           Frank Ntilikina  NYK  10  29.4   3.1   8.3   0.373   1.2   3.9    0.308  0.9  1.0   0.900   0.1   1.8   1.9   4.0  1.2  0.5  1.9   8.3   8.7
173    1628983   174   Shai Gilgeous-Alexander  LAC   9  24.8   2.9   6.3   0.456   0.3   0.9    0.375  2.1  2.3   0.905   0.6   2.3   2.9   3.1  0.9  0.4  1.9   8.2  10.0
174     101123   175              Gerald Green  HOU   8  20.3   3.0   8.0   0.375   1.5   5.9    0.255  0.6  0.6   1.000   1.0   2.1   3.1   0.6  0.4  0.1  0.6   8.1   6.8
175     200782   175                 PJ Tucker  HOU   8  35.9   2.8   6.6   0.415   2.0   4.6    0.432  0.6  1.0   0.625   1.8   4.1   5.9   1.5  1.9  0.8  0.6   8.1  13.3
178     203894   177            Shabazz Napier  BKN   7  14.6   2.3   6.4   0.356   1.7   3.6    0.480  1.7  2.1   0.800   0.1   0.7   0.9   1.7  0.6  0.1  0.9   8.0   5.9
179       1713   177              Vince Carter  ATL   9  20.4   2.8   6.4   0.431   1.7   4.1    0.405  0.8  1.0   0.778   0.3   2.1   2.4   1.1  0.7  0.3  0.8   8.0   7.9
177    1628970   177             Miles Bridges  CHA   9  19.4   3.3   5.7   0.588   1.0   2.6    0.391  0.3  0.8   0.429   0.6   2.9   3.4   1.1  0.8  0.3  0.8   8.0  10.1
176     202329   177           Al-Farouq Aminu  POR  10  28.8   2.7   7.1   0.380   0.9   3.2    0.281  1.7  1.9   0.895   1.4   7.5   8.9   0.5  0.9  0.4  0.7   8.0  13.4
182     202684   181          Tristan Thompson  CLE   9  26.8   3.6   7.4   0.478   0.0   0.0    0.000  0.8  1.3   0.583   4.0   4.9   8.9   1.9  0.7  0.3  1.3   7.9  13.9
180    1628978   181          Donte DiVincenzo  MIL   9  20.2   2.9   6.2   0.464   1.1   3.9    0.286  1.0  1.2   0.818   0.7   3.3   4.0   1.8  0.4  0.2  1.0   7.9   9.8
181     203486   181             Mason Plumlee  DEN   9  17.3   3.6   5.3   0.667   0.1   0.2    0.500  0.7  2.1   0.316   1.9   2.9   4.8   1.4  1.2  0.6  1.7   7.9  11.0
184    1628367   184              Josh Jackson  PHX   9  20.7   3.2   7.8   0.414   0.7   2.4    0.273  0.7  1.4   0.462   0.0   1.9   1.9   2.1  0.6  0.6  3.2   7.8   4.3
185     203518   186              Alex Abrines  OKC   8  21.8   2.8   6.8   0.407   1.8   5.0    0.350  0.5  0.6   0.800   0.1   1.1   1.3   0.8  0.9  0.4  0.4   7.8   6.5
183     202391   184                Jeremy Lin  ATL   9  15.8   2.4   6.0   0.407   0.6   2.3    0.238  2.3  2.8   0.840   0.0   1.8   1.8   2.3  0.4  0.1  1.7   7.8   6.8
186    1626179   187              Terry Rozier  BOS   9  22.8   2.8   7.4   0.373   1.2   3.1    0.393  0.9  1.1   0.800   0.2   4.3   4.6   2.3  0.8  0.4  0.6   7.7  10.3
187    1628467   188               Maxi Kleber  DAL   9  18.8   2.8   5.4   0.510   1.2   3.2    0.379  0.8  1.2   0.636   1.2   3.0   4.2   0.4  0.3  1.4  0.8   7.6  10.1
188    1628420   188              Monte Morris  DEN   9  21.2   2.8   7.6   0.368   0.9   2.0    0.444  1.1  1.3   0.833   0.6   1.8   2.3   3.4  1.1  0.0  0.6   7.6   8.9
189     203457   190              Nerlens Noel  OKC   8  14.5   3.1   4.4   0.714   0.0   0.0    0.000  1.3  1.9   0.667   2.4   3.5   5.9   0.4  1.1  0.9  0.1   7.5  13.8
190    1629013   191             Landry Shamet  PHI  11  19.7   2.5   5.8   0.422   1.6   4.3    0.383  0.9  1.2   0.769   0.2   1.0   1.2   0.8  0.5  0.1  0.5   7.5   5.9
191     203503   192                Tony Snell  MIL   9  16.6   2.8   4.8   0.581   1.4   3.1    0.464  0.4  0.7   0.667   0.2   1.4   1.7   0.7  0.2  0.2  0.3   7.4   7.7
192     203488   193              Mike Muscala  PHI   8  20.6   2.1   5.0   0.425   1.3   3.6    0.345  1.9  1.9   1.000   1.0   2.8   3.8   1.3  0.1  0.5  1.5   7.4   8.6
196     203613   197          Jonathon Simmons  ORL   7  23.1   2.4   8.7   0.279   0.6   3.1    0.182  1.9  2.3   0.813   1.0   2.0   3.0   2.6  0.4  0.4  1.4   7.3   5.6
195     203943   196               Noah Vonleh  NYK  10  19.0   2.5   4.5   0.556   0.2   0.8    0.250  2.1  2.9   0.724   2.1   5.4   7.5   1.7  0.6  0.8  1.1   7.3  14.0
194     200826   194                J.J. Barea  DAL   9  18.3   2.9   9.2   0.313   0.7   2.9    0.231  0.9  1.6   0.571   0.6   1.7   2.2   6.3  0.7  0.0  1.3   7.3   8.2
193    1628412   194               Frank Mason  SAC   9  16.4   2.7   6.8   0.393   0.7   2.7    0.250  1.3  2.1   0.632   0.0   1.7   1.7   4.1  0.8  0.1  0.8   7.3   8.3
197    1628969   198             Mikal Bridges  PHX   9  17.2   2.6   5.1   0.500   1.1   2.7    0.417  1.0  1.2   0.818   0.2   1.4   1.7   0.9  1.2  0.1  0.8   7.2   7.6
198     201973   199             Jonas Jerebko  GSW  10  16.2   2.3   4.8   0.479   1.1   2.5    0.440  1.5  1.8   0.833   0.9   3.4   4.3   1.5  0.6  0.1  0.7   7.2  10.2
199    1626169   200           Stanley Johnson  DET   7  28.4   2.7   7.7   0.352   1.1   4.6    0.250  0.6  0.7   0.800   0.9   3.7   4.6   1.6  0.7  0.3  2.3   7.1   6.9
200    1628371   201            Jonathan Isaac  ORL   8  22.0   2.8   6.6   0.415   0.6   2.4    0.263  1.0  1.4   0.727   1.4   4.0   5.4   0.5  0.8  1.0  0.8   7.1   9.8
201    1627782   201              Wayne Selden  MEM   8  14.9   2.6   4.8   0.553   1.3   2.4    0.526  0.6  0.9   0.714   0.3   0.6   0.9   0.9  0.5  0.0  1.1   7.1   5.9
202     202340   203             Avery Bradley  LAC   9  27.4   3.1   8.9   0.350   0.8   3.0    0.259  0.1  0.1   1.000   0.8   1.1   1.9   1.6  0.7  0.3  1.6   7.1   4.2
205    1626195   204         Willy Hernangomez  CHA   9  14.3   2.3   4.2   0.553   0.3   0.7    0.500  2.0  2.4   0.818   2.1   3.3   5.4   0.9  0.4  0.4  1.0   7.0  10.9
204     202335   204         Patrick Patterson  OKC   8  18.0   2.4   6.0   0.396   1.3   3.6    0.345  1.0  1.3   0.800   1.3   2.5   3.8   0.1  0.4  0.5  0.4   7.0   7.5
203    1629059   204                Elie Okobo  PHX   7  16.9   2.4   6.1   0.395   0.9   2.7    0.316  1.3  1.4   0.900   0.3   1.4   1.7   2.4  0.1  0.0  1.3   7.0   6.1
206    1626155   207                Sam Dekker  CLE   8  19.4   2.8   5.5   0.500   0.6   1.5    0.417  0.8  1.0   0.750   1.1   2.9   4.0   1.0  1.4  0.0  0.6   6.9   9.6
207     203459   208              Allen Crabbe  BKN   9  22.9   2.0   7.8   0.257   1.4   5.1    0.283  1.3  1.8   0.750   0.2   3.4   3.7   1.2  0.3  0.4  1.2   6.8   5.0
208       2200   208                 Pau Gasol  SAS   9  17.4   2.4   4.8   0.512   0.4   0.8    0.571  1.4  2.0   0.722   1.2   4.9   6.1   3.3  0.1  1.0  0.8   6.8  13.7
209    1628389   210               Bam Adebayo  MIA   8  19.3   2.4   4.9   0.487   0.0   0.3    0.000  2.0  2.9   0.696   2.3   4.5   6.8   1.1  0.5  0.5  1.5   6.8  10.8
210     202705   211            MarShon Brooks  MEM   7  12.7   2.4   5.1   0.472   0.4   1.9    0.231  1.4  1.9   0.769   0.4   1.3   1.7   0.7  0.6  0.0  0.6   6.7   6.0
211     203476   212              Gorgui Dieng  MIN  10  14.7   2.4   5.1   0.471   0.2   1.0    0.200  1.7  2.0   0.850   1.4   4.0   5.4   0.9  0.5  0.5  0.9   6.7  10.1
214    1627736   215             Malik Beasley  DEN   9  18.3   2.8   6.2   0.446   0.9   2.8    0.320  0.1  0.1   1.000   0.2   1.9   2.1   1.0  0.3  0.1  0.8   6.6   5.9
215    1628964   215                  Mo Bamba  ORL   9  20.0   2.9   5.6   0.520   0.6   1.9    0.294  0.2  0.8   0.286   1.7   4.3   6.0   1.3  0.2  1.7  0.6   6.6  12.0
213    1629016   213            Omari Spellman  ATL   8  18.4   2.5   5.5   0.455   1.0   2.4    0.421  0.6  1.1   0.556   1.8   2.4   4.1   1.1  0.4  0.5  0.8   6.6   8.5
212    1627823   213       Juancho Hernangomez  DEN   8  19.0   2.3   4.6   0.486   1.3   2.8    0.455  0.9  1.1   0.778   1.3   2.6   3.9   0.5  0.6  0.5  0.6   6.6   8.9
216     201229   217          Anthony Tolliver  MIN  10  20.8   2.1   4.7   0.447   1.7   4.1    0.415  0.6  1.0   0.600   0.5   2.5   3.0   1.0  0.5  0.8  0.8   6.5   8.0
217     202709   217               Cory Joseph  IND  10  24.4   2.7   5.6   0.482   0.8   1.7    0.471  0.3  0.7   0.429   0.1   3.0   3.1   3.3  0.8  0.3  0.9   6.5   9.8
218     101107   217           Marvin Williams  CHA  10  22.9   2.6   7.0   0.371   0.8   3.9    0.205  0.5  0.8   0.625   0.8   3.7   4.5   0.9  0.4  1.3  0.5   6.5   8.4
219     203089   220               John Henson  MIL   9  15.7   2.4   5.4   0.449   0.9   2.2    0.400  0.7  1.1   0.600   1.6   5.2   6.8   0.8  0.7  1.0  1.0   6.4  11.2
220    1628384   221                OG Anunoby  TOR   7  23.7   2.7   6.4   0.422   1.0   3.6    0.280  0.0  0.0   0.000   0.6   2.1   2.7   0.7  0.4  0.3  0.6   6.4   6.3
221    1628415   222             Dillon Brooks  MEM   8  19.4   2.4   5.5   0.432   0.6   1.8    0.357  1.0  1.5   0.667   0.5   1.4   1.9   1.0  0.9  0.4  0.6   6.4   6.3
222     203085   223             Austin Rivers  WAS   9  23.4   2.2   5.9   0.377   1.1   3.4    0.323  0.8  1.2   0.636   0.2   2.0   2.2   1.9  0.7  0.6  1.3   6.3   6.2
223     203926   224            Doug McDermott  IND  10  16.6   2.2   4.3   0.512   1.3   3.0    0.433  0.6  0.7   0.857   0.0   1.0   1.0   1.0  0.4  0.0  0.1   6.3   6.4
224     204038   225         Langston Galloway  DET   7  22.0   2.1   5.6   0.385   0.6   3.4    0.167  1.3  1.4   0.900   0.1   1.6   1.7   0.6  0.3  0.1  0.3   6.1   5.0
225    1628035   226          Alfonzo McKinnie  GSW  10  13.3   2.4   4.3   0.558   1.0   1.7    0.588  0.3  0.8   0.375   1.5   2.8   4.3   0.2  0.2  0.2  0.4   6.1   8.2
229     201583   227             Ryan Anderson  PHX   9  22.2   2.0   5.9   0.340   0.8   3.1    0.250  1.2  1.6   0.786   1.3   2.6   3.9   1.4  0.2  0.0  0.9   6.0   6.4
230    1627853   227          Ryan Arcidiacono  CHI   9  24.2   2.0   4.3   0.462   1.4   3.1    0.464  0.6  0.6   1.000   0.1   1.6   1.7   5.3  0.9  0.1  0.8   6.0  10.9
231    1626145   227                Tyus Jones  MIN   9  21.6   2.3   7.4   0.313   1.1   3.0    0.370  0.2  0.2   1.000   0.3   1.2   1.6   3.3  1.2  0.1  0.4   6.0   6.7
228    1629011   227         Mitchell Robinson  NYK   8  18.1   2.4   3.8   0.633   0.0   0.0    0.000  1.3  1.8   0.714   2.5   1.8   4.3   0.5  0.8  0.8  0.3   6.0  10.1
227     202334   227                  Ed Davis  BKN  10  16.8   2.5   4.0   0.625   0.0   0.0    0.000  1.0  1.6   0.625   2.9   4.8   7.7   0.9  0.4  0.4  0.9   6.0  12.4
226    1627745   227              Damian Jones  GSW  10  16.2   2.6   3.4   0.765   0.0   0.0    0.000  0.8  1.5   0.533   1.3   1.3   2.6   1.1  0.6  1.1  0.5   6.0   9.4
232    1626245   233         Cristiano Felicio  CHI   7  20.3   2.3   4.0   0.571   0.0   0.0    0.000  1.3  1.7   0.750   1.6   4.3   5.9   0.7  0.3  0.3  1.0   5.9   9.9
233    1628977   233            Hamidou Diallo  OKC   7  14.0   2.3   4.7   0.485   0.1   0.7    0.200  1.1  1.6   0.727   1.3   1.4   2.7   0.4  0.9  0.4  0.4   5.9   7.0
234    1628989   235             Kevin Huerter  ATL   9  15.7   2.0   4.3   0.462   1.2   2.7    0.458  0.4  0.6   0.800   0.7   2.7   3.3   1.4  0.4  0.2  0.7   5.7   8.0
235     201976   235          Patrick Beverley  LAC   9  24.0   1.9   6.6   0.288   0.9   3.6    0.250  1.0  1.4   0.692   0.9   3.7   4.6   4.3  0.8  0.2  1.4   5.7   9.0
236    1627812   235              Yogi Ferrell  SAC   9  15.9   2.0   5.1   0.391   0.6   2.1    0.263  1.1  1.1   1.000   0.2   1.3   1.6   0.9  0.6  0.1  0.4   5.7   5.2
240     201956   241               Omri Casspi  MEM   7  12.0   2.0   3.6   0.560   0.4   1.1    0.375  1.1  2.1   0.533   0.4   2.0   2.4   1.4  0.6  0.0  0.3   5.6   7.1
239    1626172   238              Kevon Looney  GSW  10  16.7   2.3   3.6   0.639   0.0   0.0    0.000  1.0  1.4   0.714   2.2   2.5   4.7   1.4  0.3  0.7  0.7   5.6  10.3
238     203484   238  Kentavious Caldwell-Pope  LAL  10  19.5   1.9   5.1   0.373   0.5   2.3    0.217  1.3  1.4   0.929   0.1   1.7   1.8   0.3  0.5  0.1  0.7   5.6   4.3
237     201162   238              Jared Dudley  BKN  10  24.8   1.9   4.9   0.388   1.1   3.5    0.314  0.7  0.8   0.875   0.9   2.2   3.1   2.4  0.9  0.2  0.7   5.6   8.4
241       2594   242               Kyle Korver  CLE   8  15.4   1.9   3.9   0.484   1.0   2.6    0.381  0.8  0.9   0.857   0.0   1.4   1.4   1.6  0.3  0.0  1.1   5.5   5.5
242    1626181   242             Norman Powell  TOR  10  16.3   2.0   4.2   0.476   0.9   2.2    0.409  0.6  0.8   0.750   0.2   2.0   2.2   1.0  0.5  0.1  0.8   5.5   6.1
243    1627774   244               Jake Layman  POR  10  14.5   2.3   4.0   0.575   0.7   1.6    0.438  0.1  0.2   0.500   0.9   1.7   2.6   0.3  0.5  0.3  0.5   5.4   6.8
244     202722   245             Davis Bertans  SAS   9  16.2   1.8   4.0   0.444   1.3   3.0    0.444  0.4  0.4   1.000   0.6   1.8   2.3   1.2  0.2  0.2  0.4   5.3   6.7
245     203546   246                 Ian Clark  NOP   8  14.1   1.9   3.5   0.536   1.0   2.0    0.500  0.5  0.5   1.000   0.0   1.3   1.3   0.9  0.1  0.1  0.8   5.3   5.3
246     101161   247              Amir Johnson  PHI  11  11.5   1.9   3.0   0.636   0.1   0.3    0.333  1.3  1.6   0.778   0.8   2.7   3.5   1.5  0.3  0.3  1.3   5.2   8.0
247     203552   248                Seth Curry  POR  10  18.6   1.9   4.9   0.388   1.2   2.6    0.462  0.1  0.1   1.000   0.2   1.5   1.7   1.0  0.2  0.1  0.6   5.1   4.5
251       2585   249             Zaza Pachulia  DET   8  15.4   1.4   3.4   0.407   0.0   0.0    0.000  2.3  3.0   0.750   1.9   2.5   4.4   2.1  0.9  0.4  0.6   5.0   9.4
250     203487   249   Michael Carter-Williams  HOU   7  13.9   1.9   5.1   0.361   0.3   1.4    0.200  1.0  2.3   0.438   0.3   1.1   1.4   2.0  1.0  0.6  1.1   5.0   4.3
249    1626170   249              Jerian Grant  ORL   9  20.2   2.0   5.3   0.375   0.6   2.0    0.278  0.4  1.1   0.400   0.6   1.8   2.3   3.0  1.2  0.1  1.4   5.0   6.2
248    1628990   249        Chandler Hutchison  CHI   9  19.6   2.0   4.1   0.486   0.2   1.1    0.200  0.8  1.3   0.583   0.7   2.9   3.6   0.7  0.6  0.3  0.7   5.0   6.8
252     101139   253                  CJ Miles  TOR  10  14.5   1.6   5.4   0.296   0.9   3.5    0.257  0.8  1.2   0.667   0.2   1.5   1.7   0.8  0.3  0.5  0.5   4.9   3.5
253    1628402   254             Frank Jackson  NOP   7  12.4   1.6   4.7   0.333   0.7   2.1    0.333  1.0  1.3   0.778   0.0   0.6   0.6   0.7  0.3  0.0  0.1   4.9   2.9
254    1626188   254                Quinn Cook  GSW   7  10.3   1.7   4.0   0.429   0.6   1.7    0.333  0.9  1.0   0.857   0.1   0.7   0.9   0.7  0.3  0.0  0.7   4.9   3.6
255    1628973   256             Jalen Brunson  DAL   9  15.9   1.8   5.3   0.333   0.7   2.4    0.273  0.4  0.4   1.000   0.0   1.3   1.3   1.3  0.3  0.0  0.6   4.7   3.6
256     203935   257              Marcus Smart  BOS   9  23.2   1.4   4.8   0.302   0.4   2.7    0.167  1.2  1.7   0.733   0.6   2.0   2.6   4.1  1.2  0.3  1.4   4.6   7.6
257     203937   258             Kyle Anderson  MEM   8  24.5   1.9   4.5   0.417   0.0   0.3    0.000  0.8  1.6   0.462   1.3   4.5   5.8   2.0  1.1  0.4  1.6   4.5   8.6
258    1628470   258              Torrey Craig  DEN   8  20.3   1.9   4.5   0.417   0.4   2.4    0.158  0.4  0.5   0.750   1.6   2.3   3.9   0.6  0.8  0.4  0.9   4.5   6.5
261     201160   261               Jason Smith  WAS   7  13.4   1.6   3.9   0.407   0.3   0.7    0.400  1.0  1.1   0.875   1.4   2.7   4.1   1.1  0.1  0.7  0.6   4.4   7.6
259    1627777   260             Georges Niang  UTA   9   8.0   1.4   2.7   0.542   1.0   1.9    0.529  0.6  0.6   1.000   0.3   1.4   1.8   0.3  0.3  0.1  0.3   4.4   5.4
260    1628960   261             Grayson Allen  UTA   7  10.6   1.3   3.0   0.429   0.6   1.9    0.308  1.3  1.4   0.900   0.0   0.3   0.3   0.4  0.0  0.0  0.3   4.4   3.0
262    1628971   263               Bruce Brown  DET   6  14.3   1.5   4.5   0.333   0.2   1.7    0.100  1.0  1.5   0.667   0.5   1.0   1.5   0.3  0.7  0.3  0.5   4.2   3.0
263     101133   264               Ian Mahinmi  WAS   7  15.1   1.1   2.6   0.444   0.0   0.3    0.000  1.9  2.9   0.650   1.4   2.4   3.9   0.4  0.6  0.4  0.7   4.1   6.3
264    1626220   265             Royce O'Neale  UTA   9  15.6   1.6   3.6   0.438   0.4   0.9    0.500  0.6  0.7   0.833   0.2   2.3   2.6   1.0  0.3  0.0  0.9   4.1   5.0
265     203107   265          Tomas Satoransky  WAS   9  13.3   1.1   3.2   0.345   0.3   0.7    0.500  1.6  1.6   1.000   0.4   1.6   2.0   2.4  0.2  0.2  0.4   4.1   6.4
266     202498   267              Lance Thomas  NYK  10  16.2   1.3   3.9   0.333   0.5   1.7    0.294  1.0  1.1   0.909   0.4   1.9   2.3   0.6  0.7  0.3  0.6   4.1   4.7
269     203086   269            Meyers Leonard  POR   7   9.6   1.0   2.3   0.438   0.3   1.3    0.222  1.6  1.6   1.000   0.9   2.6   3.4   0.9  0.4  0.0  1.0   3.9   6.3
268     203922   269        Glenn Robinson III  DET   7  13.0   1.4   3.0   0.476   0.1   0.7    0.200  0.9  1.0   0.857   0.3   1.4   1.7   0.0  0.3  0.1  0.3   3.9   4.0
267     201967   268          Dante Cunningham  SAS   9  21.9   1.3   3.7   0.364   0.6   1.6    0.357  0.7  0.7   1.000   1.1   3.1   4.2   1.3  0.6  0.6  0.3   3.9   7.9
270     204456   271            T.J. McConnell  PHI   9  13.7   1.8   3.2   0.552   0.0   0.2    0.000  0.2  0.2   1.000   0.1   1.6   1.7   2.7  0.3  0.2  0.9   3.8   6.3
271    1628385   272           Harry Giles III  SAC   8  10.6   1.8   5.0   0.350   0.0   0.1    0.000  0.3  0.9   0.286   0.8   2.0   2.8   0.6  0.5  0.3  1.4   3.8   2.6
272       2037   272            Jamal Crawford  PHX   8   9.5   1.0   2.9   0.348   0.6   1.8    0.357  1.1  1.3   0.900   0.0   0.5   0.5   1.1  0.3  0.0  0.5   3.8   3.1
273       2199   274            Tyson Chandler  PHX   7  12.7   1.1   1.7   0.667   0.0   0.0    0.000  1.4  2.6   0.556   1.0   4.6   5.6   0.9  0.3  0.1  1.0   3.7   7.9
274     203118   275                Mike Scott  LAC   9  12.4   1.4   2.7   0.542   0.8   1.6    0.500  0.0  0.0   0.000   0.2   2.1   2.3   1.2  0.4  0.0  0.3   3.7   6.1
275     101162   276             Marcin Gortat  LAC   8  16.6   1.3   3.1   0.400   0.0   0.0    0.000  1.1  1.4   0.818   1.6   3.9   5.5   1.5  0.0  0.8  1.1   3.6   8.1
277    1627790   278                Ante Zizic  CLE   8   6.0   1.1   2.0   0.563   0.0   0.0    0.000  1.0  1.5   0.667   0.8   1.1   1.9   0.5  0.1  0.0  0.4   3.3   4.0
